thick,crossplane,y,x,r,temp
6.30957e-07,3.90163,2,2,0.30000000000000004,300
7.94328e-07,4.02467,2,2,0.30000000000000004,300
1e-06,4.14379,2,2,0.30000000000000004,300
1.25893e-06,4.25809,2,2,0.30000000000000004,300
1.58489e-06,4.36662,2,2,0.30000000000000004,300
1.99526e-06,4.46842,2,2,0.30000000000000004,300
2.51189e-06,4.56257,2,2,0.30000000000000004,300
3.16228e-06,4.64837,2,2,0.30000000000000004,300
3.98107e-06,4.72536,2,2,0.30000000000000004,300
5.01187e-06,4.7934,2,2,0.30000000000000004,300
6.30957e-06,4.85266,2,2,0.30000000000000004,300
7.94328e-06,4.90357,2,2,0.30000000000000004,300
1e-05,4.94677,2,2,0.30000000000000004,300
1.25893e-05,4.98303,2,2,0.30000000000000004,300
1.58489e-05,5.01317,2,2,0.30000000000000004,300
1.99526e-05,5.03802,2,2,0.30000000000000004,300
2.51189e-05,5.05838,2,2,0.30000000000000004,300
3.16228e-05,5.07495,2,2,0.30000000000000004,300
3.98107e-05,5.08838,2,2,0.30000000000000004,300
5.01187e-05,5.09922,2,2,0.30000000000000004,300
6.30957e-05,5.10794,2,2,0.30000000000000004,300
7.94328e-05,5.11495,2,2,0.30000000000000004,300
0.0001,5.12055,2,2,0.30000000000000004,300
1.25893e-09,0.772538,1,1,0.2,400
1.58489e-09,0.862462,1,1,0.2,400
1.99526e-09,0.957351,1,1,0.2,400
2.51189e-09,1.0572,1,1,0.2,400
3.16228e-09,1.16209,1,1,0.2,400
3.98107e-09,1.27223,1,1,0.2,400
5.01187e-09,1.38788,1,1,0.2,400
6.30957e-09,1.50943,1,1,0.2,400
7.94328e-09,1.63733,1,1,0.2,400
1e-08,1.77207,1,1,0.2,400
1.25893e-08,1.9142,1,1,0.2,400
1.58489e-08,2.06429,1,1,0.2,400
1.99526e-08,2.22287,1,1,0.2,400
2.51189e-08,2.39044,1,1,0.2,400
3.16228e-08,2.56744,1,1,0.2,400
3.98107e-08,2.7542,1,1,0.2,400
5.01187e-08,2.95095,1,1,0.2,400
6.30957e-08,3.15779,1,1,0.2,400
7.94328e-08,3.37463,1,1,0.2,400
1e-07,3.60123,1,1,0.2,400
1.25893e-07,3.83713,1,1,0.2,400
1.58489e-07,4.08164,1,1,0.2,400
1.99526e-07,4.33382,1,1,0.2,400
2.51189e-07,4.59245,1,1,0.2,400
3.16228e-07,4.85603,1,1,0.2,400
3.98107e-07,5.12277,1,1,0.2,400
5.01187e-07,5.39064,1,1,0.2,400
6.30957e-07,5.65736,1,1,0.2,400
7.94328e-07,5.92045,1,1,0.2,400
1e-06,6.17731,1,1,0.2,400
1.25893e-06,6.42524,1,1,0.2,400
1.58489e-06,6.66161,1,1,0.2,400
1.99526e-06,6.88394,1,1,0.2,400
2.51189e-06,7.0901,1,1,0.2,400
3.16228e-06,7.27844,1,1,0.2,400
3.98107e-06,7.44792,1,1,0.2,400
5.01187e-06,7.59818,1,1,0.2,400
6.30957e-06,7.72948,1,1,0.2,400
7.94328e-06,7.84269,1,1,0.2,400
1e-05,7.93909,1,1,0.2,400
1.25893e-05,8.02027,1,1,0.2,400
1.58489e-05,8.08797,1,1,0.2,400
1.99526e-05,8.14395,1,1,0.2,400
2.51189e-05,8.1899,1,1,0.2,400
3.16228e-05,8.2274,1,1,0.2,400
3.98107e-05,8.25784,1,1,0.2,400
5.01187e-05,8.28245,1,1,0.2,400
6.30957e-05,8.30228,1,1,0.2,400
7.94328e-05,8.31821,1,1,0.2,400
0.0001,8.33098,1,1,0.2,400
1.25893e-09,0.835289,2,1,0.6,400
1.58489e-09,0.935525,2,1,0.6,400
1.99526e-09,1.04231,2,1,0.6,400
2.51189e-09,1.1558,2,1,0.6,400
3.16228e-09,1.27623,2,1,0.6,400
3.98107e-09,1.40397,2,1,0.6,400
5.01187e-09,1.53944,2,1,0.6,400
6.30957e-09,1.68314,2,1,0.6,400
7.94328e-09,1.83562,2,1,0.6,400
1e-08,1.99743,2,1,0.6,400
1.25893e-08,2.16913,2,1,0.6,400
1.58489e-08,2.3512,2,1,0.6,400
1.99526e-08,2.54402,2,1,0.6,400
2.51189e-08,2.74787,2,1,0.6,400
3.16228e-08,2.96289,2,1,0.6,400
3.98107e-08,3.18904,2,1,0.6,400
5.01187e-08,3.42612,2,1,0.6,400
6.30957e-08,3.67378,2,1,0.6,400
7.94328e-08,3.93145,2,1,0.6,400
1e-07,4.19843,2,1,0.6,400
1.25893e-07,4.47379,2,1,0.6,400
1.58489e-07,4.75642,2,1,0.6,400
1.99526e-07,5.04498,2,1,0.6,400
2.51189e-07,5.33785,2,1,0.6,400
3.16228e-07,5.63319,2,1,0.6,400
3.98107e-07,5.9289,2,1,0.6,400
5.01187e-07,6.22264,2,1,0.6,400
6.30957e-07,6.51188,2,1,0.6,400
7.94328e-07,6.79393,2,1,0.6,400
1e-06,7.06601,2,1,0.6,400
1.25893e-06,7.32533,2,1,0.6,400
1.58489e-06,7.56927,2,1,0.6,400
1.99526e-06,7.79552,2,1,0.6,400
2.51189e-06,8.0023,2,1,0.6,400
3.16228e-06,8.18842,2,1,0.6,400
3.98107e-06,8.35348,2,1,0.6,400
5.01187e-06,8.49774,2,1,0.6,400
6.30957e-06,8.62212,2,1,0.6,400
7.94328e-06,8.72804,2,1,0.6,400
1e-05,8.81723,2,1,0.6,400
1.25893e-05,8.8916,2,1,0.6,400
1.58489e-05,8.95309,2,1,0.6,400
1.99526e-05,9.00356,2,1,0.6,400
2.51189e-05,9.04473,2,1,0.6,400
3.16228e-05,9.07816,2,1,0.6,400
3.98107e-05,9.10518,2,1,0.6,400
5.01187e-05,9.12695,2,1,0.6,400
6.30957e-05,9.14443,2,1,0.6,400
7.94328e-05,9.15845,2,1,0.6,400
0.0001,9.16967,2,1,0.6,400
1.25893e-09,0.708157,1,2,0.6,300
1.58489e-09,0.79563,1,2,0.6,300
1.99526e-09,0.889524,1,2,0.6,300
2.51189e-09,0.990162,1,2,0.6,300
3.16228e-09,1.09796,1,2,0.6,300
3.98107e-09,1.21344,1,2,0.6,300
5.01187e-09,1.33719,1,2,0.6,300
6.30957e-09,1.4699,1,2,0.6,300
7.94328e-09,1.61233,1,2,0.6,300
1e-08,1.76526,1,2,0.6,300
1.25893e-08,1.92952,1,2,0.6,300
1.58489e-08,2.10596,1,2,0.6,300
1.99526e-08,2.29537,1,2,0.6,300
2.51189e-08,2.49852,1,2,0.6,300
3.16228e-08,2.71604,1,2,0.6,300
3.98107e-08,2.94851,1,2,0.6,300
5.01187e-08,3.19631,1,2,0.6,300
6.30957e-08,3.45971,1,2,0.6,300
7.94328e-08,3.73878,1,2,0.6,300
1e-07,4.03342,1,2,0.6,300
1.25893e-07,4.34336,1,2,0.6,300
1.58489e-07,4.66805,1,2,0.6,300
1.99526e-07,5.0067,1,2,0.6,300
2.51189e-07,5.35816,1,2,0.6,300
3.16228e-07,5.72086,1,2,0.6,300
3.98107e-07,6.09282,1,2,0.6,300
5.01187e-07,6.47158,1,2,0.6,300
6.30957e-07,6.85427,1,2,0.6,300
7.94328e-07,7.23763,1,2,0.6,300
1e-06,7.61808,1,2,0.6,300
1.25893e-06,7.99177,1,2,0.6,300
1.58489e-06,8.35468,1,2,0.6,300
1.99526e-06,8.70274,1,2,0.6,300
2.51189e-06,9.03204,1,2,0.6,300
3.16228e-06,9.33905,1,2,0.6,300
3.98107e-06,9.62091,1,2,0.6,300
5.01187e-06,9.87564,1,2,0.6,300
6.30957e-06,10.1023,1,2,0.6,300
7.94328e-06,10.301,1,2,0.6,300
1e-05,10.4727,1,2,0.6,300
1.25893e-05,10.6192,1,2,0.6,300
1.58489e-05,10.7427,1,2,0.6,300
1.99526e-05,10.8458,1,2,0.6,300
2.51189e-05,10.9312,1,2,0.6,300
3.16228e-05,11.0013,1,2,0.6,300
3.98107e-05,11.0586,1,2,0.6,300
5.01187e-05,11.1051,1,2,0.6,300
6.30957e-05,11.1426,1,2,0.6,300
7.94328e-05,11.1729,1,2,0.6,300
0.0001,11.1973,1,2,0.6,300
1.25893e-09,0.877096,2,1,0.6,500
1.58489e-09,0.981215,2,1,0.6,500
1.99526e-09,1.09178,2,1,0.6,500
2.51189e-09,1.20886,2,1,0.6,500
3.16228e-09,1.33263,2,1,0.6,500
3.98107e-09,1.46336,2,1,0.6,500
5.01187e-09,1.60142,2,1,0.6,500
6.30957e-09,1.74727,2,1,0.6,500
7.94328e-09,1.90138,2,1,0.6,500
1e-08,2.06429,2,1,0.6,500
1.25893e-08,2.23647,2,1,0.6,500
1.58489e-08,2.41834,2,1,0.6,500
1.99526e-08,2.61023,2,1,0.6,500
2.51189e-08,2.81231,2,1,0.6,500
3.16228e-08,3.0246,2,1,0.6,500
3.98107e-08,3.24694,2,1,0.6,500
5.01187e-08,3.47899,2,1,0.6,500
6.30957e-08,3.7202,2,1,0.6,500
7.94328e-08,3.96988,2,1,0.6,500
1e-07,4.22711,2,1,0.6,500
1.25893e-07,4.49082,2,1,0.6,500
1.58489e-07,4.75971,2,1,0.6,500
1.99526e-07,5.03232,2,1,0.6,500
2.51189e-07,5.30693,2,1,0.6,500
3.16228e-07,5.58167,2,1,0.6,500
3.98107e-07,5.85442,2,1,0.6,500
5.01187e-07,6.12295,2,1,0.6,500
6.30957e-07,6.38487,2,1,0.6,500
7.94328e-07,6.63771,2,1,0.6,500
1e-06,6.879,2,1,0.6,500
1.25893e-06,7.1064,2,1,0.6,500
1.58489e-06,7.31779,2,1,0.6,500
1.99526e-06,7.51149,2,1,0.6,500
2.51189e-06,7.68636,2,1,0.6,500
3.16228e-06,7.84188,2,1,0.6,500
3.98107e-06,7.97819,2,1,0.6,500
5.01187e-06,8.09605,2,1,0.6,500
6.30957e-06,8.19666,2,1,0.6,500
7.94328e-06,8.28157,2,1,0.6,500
1e-05,8.3525,2,1,0.6,500
1.25893e-05,8.41125,2,1,0.6,500
1.58489e-05,8.45954,2,1,0.6,500
1.99526e-05,8.49898,2,1,0.6,500
2.51189e-05,8.53103,2,1,0.6,500
3.16228e-05,8.55696,2,1,0.6,500
3.98107e-05,8.57786,2,1,0.6,500
5.01187e-05,8.59466,2,1,0.6,500
6.30957e-05,8.60814,2,1,0.6,500
7.94328e-05,8.61892,2,1,0.6,500
0.0001,8.62754,2,1,0.6,500
1.25893e-09,0.583958,1,2,0.5,200
1.58489e-09,0.658853,1,2,0.5,200
1.99526e-09,0.739849,1,2,0.5,200
2.51189e-09,0.827389,1,2,0.5,200
3.16228e-09,0.922027,1,2,0.5,200
3.98107e-09,1.02442,1,2,0.5,200
5.01187e-09,1.13533,1,2,0.5,200
6.30957e-09,1.25558,1,2,0.5,200
7.94328e-09,1.38606,1,2,0.5,200
1e-08,1.52769,1,2,0.5,200
1.25893e-08,1.68142,1,2,0.5,200
1.58489e-08,1.84817,1,2,0.5,200
1.99526e-08,2.02886,1,2,0.5,200
2.51189e-08,2.22434,1,2,0.5,200
3.16228e-08,2.43538,1,2,0.5,200
3.98107e-08,2.66267,1,2,0.5,200
5.01187e-08,2.90678,1,2,0.5,200
6.30957e-08,3.16817,1,2,0.5,200
7.94328e-08,3.44716,1,2,0.5,200
1e-07,3.74392,1,2,0.5,200
1.25893e-07,4.05848,1,2,0.5,200
1.58489e-07,4.39069,1,2,0.5,200
1.99526e-07,4.74016,1,2,0.5,200
2.51189e-07,5.1062,1,2,0.5,200
3.16228e-07,5.48777,1,2,0.5,200
3.98107e-07,5.88342,1,2,0.5,200
5.01187e-07,6.29124,1,2,0.5,200
6.30957e-07,6.70888,1,2,0.5,200
7.94328e-07,7.13354,1,2,0.5,200
1e-06,7.56197,1,2,0.5,200
1.25893e-06,7.99049,1,2,0.5,200
1.58489e-06,8.41503,1,2,0.5,200
1.99526e-06,8.8311,1,2,0.5,200
2.51189e-06,9.23398,1,2,0.5,200
3.16228e-06,9.61891,1,2,0.5,200
3.98107e-06,9.98136,1,2,0.5,200
5.01187e-06,10.3174,1,2,0.5,200
6.30957e-06,10.624,1,2,0.5,200
7.94328e-06,10.8994,1,2,0.5,200
1e-05,11.1429,1,2,0.5,200
1.25893e-05,11.3549,1,2,0.5,200
1.58489e-05,11.5372,1,2,0.5,200
1.99526e-05,11.6919,1,2,0.5,200
2.51189e-05,11.8217,1,2,0.5,200
3.16228e-05,11.9297,1,2,0.5,200
3.98107e-05,12.0188,1,2,0.5,200
5.01187e-05,12.0917,1,2,0.5,200
6.30957e-05,12.1512,1,2,0.5,200
7.94328e-05,12.1993,1,2,0.5,200
0.0001,12.2382,1,2,0.5,200
1.25893e-09,0.861947,1,1,0.1,500
1.58489e-09,0.961758,1,1,0.1,500
1.99526e-09,1.06601,1,1,0.1,500
2.51189e-09,1.1744,1,1,0.1,500
3.16228e-09,1.28675,1,1,0.1,500
3.98107e-09,1.40301,1,1,0.1,500
5.01187e-09,1.52329,1,1,0.1,500
6.30957e-09,1.64783,1,1,0.1,500
7.94328e-09,1.77698,1,1,0.1,500
1e-08,1.91119,1,1,0.1,500
1.25893e-08,2.05099,1,1,0.1,500
1.58489e-08,2.19693,1,1,0.1,500
1.99526e-08,2.34959,1,1,0.1,500
2.51189e-08,2.50952,1,1,0.1,500
3.16228e-08,2.67721,1,1,0.1,500
3.98107e-08,2.85306,1,1,0.1,500
5.01187e-08,3.03739,1,1,0.1,500
6.30957e-08,3.23032,1,1,0.1,500
7.94328e-08,3.43181,1,1,0.1,500
1e-07,3.64158,1,1,0.1,500
1.25893e-07,3.8591,1,1,0.1,500
1.58489e-07,4.08356,1,1,0.1,500
1.99526e-07,4.31388,1,1,0.1,500
2.51189e-07,4.54871,1,1,0.1,500
3.16228e-07,4.78644,1,1,0.1,500
3.98107e-07,5.02524,1,1,0.1,500
5.01187e-07,5.26315,1,1,0.1,500
6.30957e-07,5.49804,1,1,0.1,500
7.94328e-07,5.72769,1,1,0.1,500
1e-06,5.94986,1,1,0.1,500
1.25893e-06,6.16234,1,1,0.1,500
1.58489e-06,6.36302,1,1,0.1,500
1.99526e-06,6.55003,1,1,0.1,500
2.51189e-06,6.72185,1,1,0.1,500
3.16228e-06,6.87742,1,1,0.1,500
3.98107e-06,7.01623,1,1,0.1,500
5.01187e-06,7.1383,1,1,0.1,500
6.30957e-06,7.24419,1,1,0.1,500
7.94328e-06,7.33487,1,1,0.1,500
1e-05,7.41162,1,1,0.1,500
1.25893e-05,7.47592,1,1,0.1,500
1.58489e-05,7.52929,1,1,0.1,500
1.99526e-05,7.57325,1,1,0.1,500
2.51189e-05,7.60922,1,1,0.1,500
3.16228e-05,7.63849,1,1,0.1,500
3.98107e-05,7.6622,1,1,0.1,500
5.01187e-05,7.68133,1,1,0.1,500
6.30957e-05,7.69672,1,1,0.1,500
7.94328e-05,7.70908,1,1,0.1,500
0.0001,7.71897,1,1,0.1,500
1.25893e-09,0.60594,2,1,0.5,200
1.58489e-09,0.682078,2,1,0.5,200
1.99526e-09,0.764218,2,1,0.5,200
2.51189e-09,0.852741,2,1,0.5,200
3.16228e-09,0.948094,2,1,0.5,200
3.98107e-09,1.05078,2,1,0.5,200
5.01187e-09,1.16135,2,1,0.5,200
6.30957e-09,1.28033,2,1,0.5,200
7.94328e-09,1.40829,2,1,0.5,200
1e-08,1.54571,2,1,0.5,200
1.25893e-08,1.69307,2,1,0.5,200
1.58489e-08,1.85077,2,1,0.5,200
1.99526e-08,2.01914,2,1,0.5,200
2.51189e-08,2.19845,2,1,0.5,200
3.16228e-08,2.3889,2,1,0.5,200
3.98107e-08,2.59061,2,1,0.5,200
5.01187e-08,2.80361,2,1,0.5,200
6.30957e-08,3.02787,2,1,0.5,200
7.94328e-08,3.26325,2,1,0.5,200
1e-07,3.50948,2,1,0.5,200
1.25893e-07,3.76616,2,1,0.5,200
1.58489e-07,4.03269,2,1,0.5,200
1.99526e-07,4.30825,2,1,0.5,200
2.51189e-07,4.59178,2,1,0.5,200
3.16228e-07,4.88197,2,1,0.5,200
3.98107e-07,5.1772,2,1,0.5,200
5.01187e-07,5.47561,2,1,0.5,200
6.30957e-07,5.7751,2,1,0.5,200
7.94328e-07,6.07328,2,1,0.5,200
1e-06,6.36759,2,1,0.5,200
1.25893e-06,6.65525,2,1,0.5,200
1.58489e-06,6.93338,2,1,0.5,200
1.99526e-06,7.19906,2,1,0.5,200
2.51189e-06,7.44954,2,1,0.5,200
3.16228e-06,7.68239,2,1,0.5,200
3.98107e-06,7.89567,2,1,0.5,200
5.01187e-06,8.08809,2,1,0.5,200
6.30957e-06,8.25912,2,1,0.5,200
7.94328e-06,8.40893,2,1,0.5,200
1e-05,8.53837,2,1,0.5,200
1.25893e-05,8.64882,2,1,0.5,200
1.58489e-05,8.74198,2,1,0.5,200
1.99526e-05,8.81979,2,1,0.5,200
2.51189e-05,8.88421,2,1,0.5,200
3.16228e-05,8.93715,2,1,0.5,200
3.98107e-05,8.98038,2,1,0.5,200
5.01187e-05,9.01551,2,1,0.5,200
6.30957e-05,9.04392,2,1,0.5,200
7.94328e-05,9.06682,2,1,0.5,200
0.0001,9.08523,2,1,0.5,200
1.25893e-09,0.896944,2,2,0.2,500
1.58489e-09,1.00144,2,2,0.2,500
1.99526e-09,1.10963,2,2,0.2,500
2.51189e-09,1.22071,2,2,0.2,500
3.16228e-09,1.33388,2,2,0.2,500
3.98107e-09,1.44842,2,2,0.2,500
5.01187e-09,1.56371,2,2,0.2,500
6.30957e-09,1.67917,2,2,0.2,500
7.94328e-09,1.79437,2,2,0.2,500
1e-08,1.90894,2,2,0.2,500
1.25893e-08,2.02264,2,2,0.2,500
1.58489e-08,2.13531,2,2,0.2,500
1.99526e-08,2.24692,2,2,0.2,500
2.51189e-08,2.35751,2,2,0.2,500
3.16228e-08,2.46718,2,2,0.2,500
3.98107e-08,2.57605,2,2,0.2,500
5.01187e-08,2.68425,2,2,0.2,500
6.30957e-08,2.79185,2,2,0.2,500
7.94328e-08,2.89883,2,2,0.2,500
1e-07,3.0051,2,2,0.2,500
1.25893e-07,3.11048,2,2,0.2,500
1.58489e-07,3.21472,2,2,0.2,500
1.99526e-07,3.31753,2,2,0.2,500
2.51189e-07,3.41859,2,2,0.2,500
3.16228e-07,3.5176,2,2,0.2,500
3.98107e-07,3.61423,2,2,0.2,500
5.01187e-07,3.7081,2,2,0.2,500
6.30957e-07,3.79879,2,2,0.2,500
7.94328e-07,3.88574,2,2,0.2,500
1e-06,3.96834,2,2,0.2,500
1.25893e-06,4.04593,2,2,0.2,500
1.58489e-06,4.11785,2,2,0.2,500
1.99526e-06,4.18357,2,2,0.2,500
2.51189e-06,4.24271,2,2,0.2,500
3.16228e-06,4.29513,2,2,0.2,500
3.98107e-06,4.34092,2,2,0.2,500
5.01187e-06,4.38036,2,2,0.2,500
6.30957e-06,4.4139,2,2,0.2,500
7.94328e-06,4.44211,2,2,0.2,500
1e-05,4.4656,2,2,0.2,500
1.25893e-05,4.485,2,2,0.2,500
1.58489e-05,4.50091,2,2,0.2,500
1.99526e-05,4.51387,2,2,0.2,500
2.51189e-05,4.52439,2,2,0.2,500
3.16228e-05,4.53288,2,2,0.2,500
3.98107e-05,4.53972,2,2,0.2,500
5.01187e-05,4.54521,2,2,0.2,500
6.30957e-05,4.54961,2,2,0.2,500
7.94328e-05,4.55313,2,2,0.2,500
0.0001,4.55594,2,2,0.2,500
1.25893e-09,0.82477,1,1,0.1,400
1.58489e-09,0.921204,1,1,0.1,400
1.99526e-09,1.02217,1,1,0.1,400
2.51189e-09,1.12744,1,1,0.1,400
3.16228e-09,1.23688,1,1,0.1,400
3.98107e-09,1.35051,1,1,0.1,400
5.01187e-09,1.46849,1,1,0.1,400
6.30957e-09,1.59109,1,1,0.1,400
7.94328e-09,1.71872,1,1,0.1,400
1e-08,1.85186,1,1,0.1,400
1.25893e-08,1.99107,1,1,0.1,400
1.58489e-08,2.13695,1,1,0.1,400
1.99526e-08,2.29013,1,1,0.1,400
2.51189e-08,2.4512,1,1,0.1,400
3.16228e-08,2.62073,1,1,0.1,400
3.98107e-08,2.79924,1,1,0.1,400
5.01187e-08,2.9871,1,1,0.1,400
6.30957e-08,3.1846,1,1,0.1,400
7.94328e-08,3.3918,1,1,0.1,400
1e-07,3.60858,1,1,0.1,400
1.25893e-07,3.83454,1,1,0.1,400
1.58489e-07,4.06899,1,1,0.1,400
1.99526e-07,4.31098,1,1,0.1,400
2.51189e-07,4.55921,1,1,0.1,400
3.16228e-07,4.81213,1,1,0.1,400
3.98107e-07,5.06795,1,1,0.1,400
5.01187e-07,5.32468,1,1,0.1,400
6.30957e-07,5.58015,1,1,0.1,400
7.94328e-07,5.83208,1,1,0.1,400
1e-06,6.07811,1,1,0.1,400
1.25893e-06,6.31586,1,1,0.1,400
1.58489e-06,6.54295,1,1,0.1,400
1.99526e-06,6.75717,1,1,0.1,400
2.51189e-06,6.95654,1,1,0.1,400
3.16228e-06,7.13946,1,1,0.1,400
3.98107e-06,7.30483,1,1,0.1,400
5.01187e-06,7.45217,1,1,0.1,400
6.30957e-06,7.58154,1,1,0.1,400
7.94328e-06,7.6936,1,1,0.1,400
1e-05,7.78943,1,1,0.1,400
1.25893e-05,7.87044,1,1,0.1,400
1.58489e-05,7.93822,1,1,0.1,400
1.99526e-05,7.99443,1,1,0.1,400
2.51189e-05,8.04069,1,1,0.1,400
3.16228e-05,8.07851,1,1,0.1,400
3.98107e-05,8.10927,1,1,0.1,400
5.01187e-05,8.13417,1,1,0.1,400
6.30957e-05,8.15426,1,1,0.1,400
7.94328e-05,8.17041,1,1,0.1,400
0.0001,8.18337,1,1,0.1,400
1.25893e-09,0.877268,2,1,0.2,400
1.58489e-09,0.979156,2,1,0.2,400
1.99526e-09,1.08545,2,1,0.2,400
2.51189e-09,1.19568,2,1,0.2,400
3.16228e-09,1.30946,2,1,0.2,400
3.98107e-09,1.4265,2,1,0.2,400
5.01187e-09,1.54657,2,1,0.2,400
6.30957e-09,1.66952,2,1,0.2,400
7.94328e-09,1.79527,2,1,0.2,400
1e-08,1.92379,2,1,0.2,400
1.25893e-08,2.05509,2,1,0.2,400
1.58489e-08,2.18926,2,1,0.2,400
1.99526e-08,2.32639,2,1,0.2,400
2.51189e-08,2.46664,2,1,0.2,400
3.16228e-08,2.61016,2,1,0.2,400
3.98107e-08,2.7571,2,1,0.2,400
5.01187e-08,2.90755,2,1,0.2,400
6.30957e-08,3.06148,2,1,0.2,400
7.94328e-08,3.21877,2,1,0.2,400
1e-07,3.37907,2,1,0.2,400
1.25893e-07,3.5419,2,1,0.2,400
1.58489e-07,3.70654,2,1,0.2,400
1.99526e-07,3.87212,2,1,0.2,400
2.51189e-07,4.03763,2,1,0.2,400
3.16228e-07,4.20194,2,1,0.2,400
3.98107e-07,4.36388,2,1,0.2,400
5.01187e-07,4.52223,2,1,0.2,400
6.30957e-07,4.67578,2,1,0.2,400
7.94328e-07,4.82333,2,1,0.2,400
1e-06,4.96373,2,1,0.2,400
1.25893e-06,5.09587,2,1,0.2,400
1.58489e-06,5.21878,2,1,0.2,400
1.99526e-06,5.33165,2,1,0.2,400
2.51189e-06,5.4339,2,1,0.2,400
3.16228e-06,5.52526,2,1,0.2,400
3.98107e-06,5.60576,2,1,0.2,400
5.01187e-06,5.67573,2,1,0.2,400
6.30957e-06,5.73579,2,1,0.2,400
7.94328e-06,5.78674,2,1,0.2,400
1e-05,5.8295,2,1,0.2,400
1.25893e-05,5.86505,2,1,0.2,400
1.58489e-05,5.89439,2,1,0.2,400
1.99526e-05,5.91842,2,1,0.2,400
2.51189e-05,5.938,2,1,0.2,400
3.16228e-05,5.95388,2,1,0.2,400
3.98107e-05,5.96669,2,1,0.2,400
5.01187e-05,5.97701,2,1,0.2,400
6.30957e-05,5.9853,2,1,0.2,400
7.94328e-05,5.99194,2,1,0.2,400
0.0001,5.99724,2,1,0.2,400
1.25893e-09,0.765319,1,1,0.30000000000000004,400
1.58489e-09,0.855588,1,1,0.30000000000000004,400
1.99526e-09,0.95139,1,1,0.30000000000000004,400
2.51189e-09,1.05282,1,1,0.30000000000000004,400
3.16228e-09,1.16005,1,1,0.30000000000000004,400
3.98107e-09,1.27336,1,1,0.30000000000000004,400
5.01187e-09,1.39308,1,1,0.30000000000000004,400
6.30957e-09,1.51965,1,1,0.30000000000000004,400
7.94328e-09,1.65354,1,1,0.30000000000000004,400
1e-08,1.7953,1,1,0.30000000000000004,400
1.25893e-08,1.9455,1,1,0.30000000000000004,400
1.58489e-08,2.10468,1,1,0.30000000000000004,400
1.99526e-08,2.27339,1,1,0.30000000000000004,400
2.51189e-08,2.45209,1,1,0.30000000000000004,400
3.16228e-08,2.64118,1,1,0.30000000000000004,400
3.98107e-08,2.84092,1,1,0.30000000000000004,400
5.01187e-08,3.05147,1,1,0.30000000000000004,400
6.30957e-08,3.27284,1,1,0.30000000000000004,400
7.94328e-08,3.50486,1,1,0.30000000000000004,400
1e-07,3.74723,1,1,0.30000000000000004,400
1.25893e-07,3.99942,1,1,0.30000000000000004,400
1.58489e-07,4.26071,1,1,0.30000000000000004,400
1.99526e-07,4.53012,1,1,0.30000000000000004,400
2.51189e-07,4.80637,1,1,0.30000000000000004,400
3.16228e-07,5.08791,1,1,0.30000000000000004,400
3.98107e-07,5.37288,1,1,0.30000000000000004,400
5.01187e-07,5.65912,1,1,0.30000000000000004,400
6.30957e-07,5.94421,1,1,0.30000000000000004,400
7.94328e-07,6.22548,1,1,0.30000000000000004,400
1e-06,6.50011,1,1,0.30000000000000004,400
1.25893e-06,6.76517,1,1,0.30000000000000004,400
1.58489e-06,7.01777,1,1,0.30000000000000004,400
1.99526e-06,7.25519,1,1,0.30000000000000004,400
2.51189e-06,7.47511,1,1,0.30000000000000004,400
3.16228e-06,7.67573,1,1,0.30000000000000004,400
3.98107e-06,7.85595,1,1,0.30000000000000004,400
5.01187e-06,8.01543,1,1,0.30000000000000004,400
6.30957e-06,8.15451,1,1,0.30000000000000004,400
7.94328e-06,8.27418,1,1,0.30000000000000004,400
1e-05,8.37588,1,1,0.30000000000000004,400
1.25893e-05,8.46138,1,1,0.30000000000000004,400
1.58489e-05,8.53256,1,1,0.30000000000000004,400
1.99526e-05,8.59134,1,1,0.30000000000000004,400
2.51189e-05,8.63953,1,1,0.30000000000000004,400
3.16228e-05,8.67882,1,1,0.30000000000000004,400
3.98107e-05,8.71068,1,1,0.30000000000000004,400
5.01187e-05,8.73642,1,1,0.30000000000000004,400
6.30957e-05,8.75715,1,1,0.30000000000000004,400
7.94328e-05,8.77379,1,1,0.30000000000000004,400
0.0001,8.78713,1,1,0.30000000000000004,400
1.25893e-09,0.744371,2,1,0.5,300
1.58489e-09,0.834168,2,1,0.5,300
1.99526e-09,0.930026,2,1,0.5,300
2.51189e-09,1.03214,2,1,0.5,300
3.16228e-09,1.14076,2,1,0.5,300
3.98107e-09,1.25623,2,1,0.5,300
5.01187e-09,1.37892,2,1,0.5,300
6.30957e-09,1.50924,2,1,0.5,300
7.94328e-09,1.64762,2,1,0.5,300
1e-08,1.79446,2,1,0.5,300
1.25893e-08,1.95015,2,1,0.5,300
1.58489e-08,2.11504,2,1,0.5,300
1.99526e-08,2.28942,2,1,0.5,300
2.51189e-08,2.47347,2,1,0.5,300
3.16228e-08,2.66733,2,1,0.5,300
3.98107e-08,2.87101,2,1,0.5,300
5.01187e-08,3.08445,2,1,0.5,300
6.30957e-08,3.30747,2,1,0.5,300
7.94328e-08,3.53976,2,1,0.5,300
1e-07,3.78087,2,1,0.5,300
1.25893e-07,4.03018,2,1,0.5,300
1.58489e-07,4.28688,2,1,0.5,300
1.99526e-07,4.54991,2,1,0.5,300
2.51189e-07,4.81796,2,1,0.5,300
3.16228e-07,5.08945,2,1,0.5,300
3.98107e-07,5.36255,2,1,0.5,300
5.01187e-07,5.63517,2,1,0.5,300
